seed,steps,humanSize,zombiesSize,redCrossSize,redCrossActivationDelay,redCrossEfficiencyProbability,redCrossExhaustionProbability,redCrossInformProbability,zombified,zombifiedAntidotersActivated,zombifiedAntidotersNoActivated,zombifiedNoAntidotersNoActivated,rescued,flee,humans,zombies,pursued,halfRescued,killed,humansDynamic,zombiesDynamic,rescuedDynamic,killedDynamic,zombifiedDynamic,fleeDynamic,pursueDynamic,humansGoneDynamic,zombiesGoneDynamic
-1800786079548774583,1000,250,4,20,4,1.0,0.6,1.0,64,0,6,58,172,1322,14,1,12168,81,67,14,2,0,0,0,0,0,0,0
-1800786079548774583,1000,250,4,20,4,1.0,0.6,1.0,64,0,6,58,172,1322,14,1,12168,81,67,14,2,0,0,0,0,0,0,0
-1800786079548774583,1000,250,4,20,4,1.0,0.6,1.0,64,0,6,58,172,1322,14,1,12168,81,67,14,2,0,0,0,0,0,0,0
-1800786079548774583,1000,250,4,20,4,1.0,0.6,1.0,64,0,6,58,172,1322,14,1,12168,81,67,14,2,0,0,0,0,0,0,0
-1800786079548774583,1000,250,4,20,4,1.0,0.6,1.0,64,0,6,58,172,1322,14,1,12168,81,67,14,2,0,0,0,0,0,0,0
-1800786079548774583,1000,250,4,20,4,1.0,0.6,1.0,64,0,6,58,172,1322,14,1,12168,81,67,14,2,0,0,0,0,0,0,0
-1800786079548774583,1000,250,4,20,4,1.0,0.6,1.0,64,0,6,58,172,1322,14,1,12168,81,67,14,2,0,0,0,0,0,0,0
-1800786079548774583,1000,250,4,20,4,1.0,0.6,1.0,64,0,6,58,172,1322,14,1,12168,81,67,14,2,0,0,0,0,5,0,0
-1800786079548774583,1000,250,4,20,4,1.0,0.6,1.0,64,0,6,58,172,1322,14,1,12168,81,67,14,2,0,0,0,0,4,0,0
-1800786079548774583,1000,250,4,20,4,1.0,0.6,1.0,64,0,6,58,172,1322,14,1,12168,81,67,14,2,0,0,0,0,6,0,0
-1800786079548774583,1000,250,4,20,4,1.0,0.6,1.0,64,0,6,58,172,1322,14,1,12168,81,67,14,2,0,0,0,0,11,0,0
-1800786079548774583,1000,250,4,20,4,1.0,0.6,1.0,64,0,6,58,172,1322,14,1,12168,81,67,14,2,0,0,0,0,18,0,0
-1800786079548774583,1000,250,4,20,4,1.0,0.6,1.0,64,0,6,58,172,1322,14,1,12168,81,67,14,2,0,0,0,0,19,0,0
-1800786079548774583,1000,250,4,20,4,1.0,0.6,1.0,64,0,6,58,172,1322,14,1,12168,81,67,14,2,0,0,0,0,20,0,0
-1800786079548774583,1000,250,4,20,4,1.0,0.6,1.0,64,0,6,58,172,1322,14,1,12168,81,67,14,1,0,1,0,0,11,0,0
-1800786079548774583,1000,250,4,20,4,1.0,0.6,1.0,64,0,6,58,172,1322,14,1,12168,81,67,14,1,0,0,0,0,5,0,0
-1800786079548774583,1000,250,4,20,4,1.0,0.6,1.0,64,0,6,58,172,1322,14,1,12168,81,67,14,1,0,0,0,0,1,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,250,4,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,248,5,1,0,1,28,45,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,243,6,4,0,1,32,52,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,214,8,26,1,3,29,67,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,194,9,19,0,1,27,73,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,179,13,11,0,4,77,105,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,153,17,22,0,4,83,134,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,126,20,24,0,3,50,186,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,98,22,26,0,2,33,186,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,87,21,11,1,0,39,203,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,73,25,10,0,4,79,210,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,66,31,1,0,6,120,252,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,61,34,1,1,4,128,257,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,52,36,6,1,3,179,276,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,50,34,0,4,2,170,306,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,47,35,2,0,1,164,293,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,40,39,2,1,5,109,274,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,39,39,1,0,0,73,236,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,37,36,2,3,0,64,212,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,32,37,4,0,1,42,181,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,28,38,3,0,1,57,199,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,27,38,0,1,1,42,156,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,23,37,4,1,0,33,126,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,22,37,1,0,0,32,132,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,22,35,0,2,0,28,129,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,22,34,0,1,0,37,103,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,19,35,0,2,3,14,106,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,18,36,0,0,1,10,100,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,17,35,1,1,0,0,101,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,17,35,0,0,0,0,85,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,17,33,0,2,0,0,71,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,17,33,0,0,0,0,62,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,33,1,0,0,0,66,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,33,0,0,0,0,76,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,33,0,0,0,0,96,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,31,0,2,0,0,126,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,30,0,1,0,0,129,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,28,0,2,0,0,161,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,28,0,0,0,0,189,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,28,0,0,0,0,194,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,27,0,1,0,0,181,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,27,0,0,0,0,183,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,25,0,2,0,0,210,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,23,0,2,0,0,203,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,21,0,2,0,0,130,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,21,0,0,0,0,149,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,18,0,3,0,0,135,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,18,0,0,0,0,144,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,18,0,0,0,0,144,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,17,0,1,0,0,135,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,15,0,2,0,0,122,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,12,0,3,0,0,127,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,10,0,2,0,0,89,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,9,0,1,0,0,74,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,8,0,1,0,0,68,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,6,0,2,0,0,52,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,6,0,0,0,0,41,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,6,0,0,0,0,48,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,3,0,3,0,0,30,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,3,0,0,0,0,17,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,2,0,1,0,0,25,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,2,0,0,0,0,20,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,2,0,0,0,0,17,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,1,0,1,0,0,9,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,1,0,0,0,0,9,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,1,0,0,0,0,10,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,1,0,0,0,0,8,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,1,0,0,0,0,9,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,1,0,0,0,0,10,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,1,0,0,0,0,10,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,1,0,0,1,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-6995318657363204463,1000,250,4,20,4,1.0,0.6,1.0,51,0,4,47,183,1779,16,0,8365,64,55,16,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,250,4,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,250,4,0,0,0,31,36,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,249,5,0,0,1,39,47,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,244,6,4,0,1,57,52,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,229,7,14,0,1,44,62,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,217,10,9,0,3,19,87,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,205,10,12,0,0,11,100,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,196,9,9,1,0,13,90,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,167,7,29,2,0,8,86,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,147,7,20,0,0,7,70,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,116,7,31,0,0,10,70,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,99,6,17,1,0,11,64,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,82,6,16,1,1,5,66,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,71,6,11,0,0,2,52,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,54,6,17,0,0,0,60,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,52,6,2,0,0,0,57,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,45,6,7,0,0,0,60,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,41,6,4,0,0,0,57,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,35,6,6,0,0,0,60,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,33,5,2,1,0,1,57,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,33,4,0,1,0,0,37,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,31,4,2,0,0,0,40,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,29,4,2,0,0,0,35,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,29,3,0,1,0,3,30,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,28,2,1,1,0,3,25,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,27,2,1,0,0,5,20,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,27,2,0,0,0,1,20,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,26,2,1,0,0,0,20,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,25,2,1,0,0,0,20,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,25,1,0,1,0,0,18,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,24,1,1,0,0,0,10,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,24,1,0,0,0,0,10,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,24,0,0,1,0,0,4,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,24,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,24,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,24,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,23,0,1,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,23,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,22,0,1,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,21,0,1,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,21,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,21,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,20,0,1,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,20,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,20,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,20,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,20,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,20,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,20,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,20,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,20,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,20,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,19,0,1,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,19,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,19,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,19,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,19,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,19,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,19,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,19,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,19,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,19,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,19,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,19,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,19,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,19,0,0,0,0,0,0,0,0
-2580830169972896647,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,270,19,0,1522,95,11,19,0,0,0,0,0,0,0,0
